id,Property location,Price,bedrooms,floors,waterfront,Condition,grade,yr_built,yr_renovated,zipcode
3438502083,Connecticut,221900,5,1,0,1,7,2019,0,98106
930000234,Connecticut,221900,4,1,0,1,7,2007,0,98177
2475200330,California,221900,3,1.5,0,1,7,2017,0,98055
6352600650,Florida,221900,4,2,0,1,10,2001,2005,98074
4415600040,Connecticut,221900,3,1,0,1,7,2001,2005,98166
7974700150,Florida,221900,5,2,0,1,10,2008,2019,98105
820079043,Connecticut,221900,3,1,0,1,7,2016,0,98022
8910500150,California,221900,3,1,0,1,7,2008,2019,98133
8910500150,California,221900,3,1,0,1,7,2008,2019,98133
1938400410,Connecticut,221900,3,1,0,1,8,2010,2019,98023
7338200180,Florida,221900,4,2,0,1,9,2018,0,98045
3636800180,Connecticut,221900,4,2,0,1,10,2019,0,98053
9545240180,Connecticut,221900,4,2,0,1,8,2016,0,98027
3293700482,Florida,221900,3,2,0,1,7,2019,0,98133
7968000120,California,221900,4,1,0,1,7,2007,0,98001
7655900062,California,221900,3,1,0,1,7,2002,2020,98133
4321200970,California,221900,3,1.5,0,1,8,2017,0,98126
8645540040,Connecticut,221900,3,1,0,1,7,2011,2019,98058
7504200120,California,221900,3,1.5,0,1,8,2008,2019,98074
3867400175,California,221900,2,1,0,1,7,2004,0,98116
4022906222,Connecticut,221900,3,1,0,1,7,2010,2019,98155
7346600092,Connecticut,221900,2,1,0,1,6,2002,2020,98168
3222049044,Connecticut,221900,3,2,1,1,8,2010,2019,98198
1843100580,Connecticut,221900,4,2,0,1,8,2017,0,98042
393000142,Georgia,221900,4,2,0,1,8,2020,0,98178
3288200360,California,221900,3,1.5,0,1,7,2007,0,98034
5379800040,California,221900,2,1,0,1,7,2018,0,98188
6843600040,Connecticut,221900,4,2,0,1,7,2004,0,98133
1091500120,California,221900,4,1,0,1,7,2017,0,98031
7148200040,Connecticut,221900,4,1,0,1,7,2002,2020,98188
1623089025,Connecticut,221900,5,1,0,1,6,2016,0,98045
3278600760,Florida,221900,3,2,0,1,8,2007,0,98126
1226039054,Connecticut,221900,3,1,0,1,8,2001,2005,98177
798000145,Connecticut,221900,2,1,0,1,6,2020,0,98168
7905400040,California,221900,3,1,0,1,7,2007,0,98001
3825310720,Florida,221900,4,2,0,1,9,2005,0,98052
4137000540,California,221900,4,2,0,1,8,2017,0,98092
120059044,Florida,221900,3,1,0,1,7,2019,0,98092
420069021,Connecticut,221900,3,1,0,1,7,2009,2019,98022
622100092,Connecticut,221900,3,1,0,1,7,2011,2019,98072
3876312620,California,221900,4,1,0,1,7,2009,2019,98072
3331001165,Arizona,221900,3,1,0,1,6,2010,2019,98118
2019200220,Connecticut,221900,3,1,0,1,7,2016,0,98003
2019200220,Connecticut,221900,3,1,0,1,7,2016,0,98003
7956200220,California,221900,3,1,0,1,6,2004,0,98023
6632900452,California,221900,4,2,0,1,8,2014,0,98155
8165100035,Connecticut,221900,2,1,0,1,7,2002,2020,98177
9264930970,Connecticut,221900,4,2,0,1,8,2021,0,98023
3344500085,Connecticut,221900,4,1,0,1,8,2002,2020,98056
3320000222,Florida,221900,3,2,0,1,8,2007,0,98144
3375300210,Connecticut,221900,3,1,0,1,7,2016,0,98003
5469500580,Connecticut,221900,3,1,0,1,9,2008,2019,98042
8146100610,Connecticut,221900,3,1,0,1,7,2001,2005,98004
3223059123,Connecticut,221900,4,1,0,1,7,2002,2020,98055
2325059101,California,221900,3,1,0,1,7,2002,2020,98008
9475710040,Florida,221900,4,2,0,1,7,2001,2005,98059
9310300175,Connecticut,221900,3,1,0,1,7,2006,0,98133
8099900040,California,221900,5,2,0,1,7,2009,2019,98075
3224800120,Connecticut,221900,3,2,0,1,8,2017,0,98002
4232903265,California,221900,3,1.5,0,1,7,2002,2020,98119
8861500065,Connecticut,221900,4,2,0,1,7,2016,0,98052
3585300365,California,221900,4,1,0,2,8,2000,2017,98177
8019200360,Connecticut,221900,2,1,0,1,7,2002,2020,98168
2862100205,California,221900,5,1,0,1,6,2012,2019,98105
7420100040,Connecticut,221900,3,1,0,1,8,2007,0,98033
223039229,Connecticut,221900,2,2,0,1,8,2009,2019,98146
7967950040,Florida,221900,4,1,0,1,10,2005,0,98001
1443500120,Arizona,221900,2,1,0,1,6,2011,2019,98118
3920000040,Connecticut,221900,5,1,0,1,7,2006,0,98118
126059021,California,221900,4,1.5,0,1,6,2016,0,98072
8106300970,Connecticut,221900,3,2,0,1,9,2006,0,98055
9320900610,Connecticut,221900,3,1,0,1,6,2007,0,98023
5647900650,California,221900,5,2,0,1,9,2017,0,98001
1432701430,California,221900,3,1,0,1,6,2002,2020,98058
6632300477,California,221900,3,1,0,1,7,2002,2020,98125
9476200150,Connecticut,221900,2,1,0,1,6,2003,2020,98056
8029500450,Connecticut,221900,3,2,0,1,8,2017,0,98023
9510320150,Connecticut,221900,4,2,0,1,9,2019,0,98045
415100085,Connecticut,221900,3,1,0,1,6,2001,2005,98133
8562850150,Connecticut,221900,3,1,0,1,7,2008,2019,98052
1951600150,California,221900,3,1.5,0,1,7,2002,2020,98032
6745700150,California,221900,4,2,0,1,8,2011,2019,98144
9211520410,Connecticut,221900,3,2,0,1,7,2017,0,98023
3388000040,California,221900,5,1,0,1,7,2004,0,98031
3566800040,Connecticut,221900,3,3,0,1,7,2016,0,98117
4221250120,Hawaii,221900,4,2,0,1,8,2003,2020,98075
1402600040,Connecticut,221900,4,2,0,1,8,2016,0,98058
2720000120,Connecticut,221900,3,1,0,1,7,2004,0,98056
3359500665,California,221900,3,1.5,0,1,7,2004,0,98115
7732650040,Georgia,221900,4,2,0,1,10,2020,0,98007
2874600040,California,221900,3,1,0,1,8,2002,2020,98177
6154900065,Connecticut,221900,2,1,0,1,7,2007,0,98177
3491300180,Connecticut,221900,3,1.5,0,1,7,2017,0,98117
619079096,Connecticut,221900,3,1.5,0,1,9,2011,2019,98022
9264920620,Connecticut,221900,4,2,0,1,8,2016,0,98023
7899800730,Florida,221900,3,2,0,1,7,2007,0,98106
8944750730,Connecticut,221900,3,2,0,1,7,2019,0,98056
2922703150,Connecticut,221900,3,1,0,2,7,2000,2017,98117
293610040,Florida,221900,4,2,0,1,9,2007,0,98028
7215720410,Georgia,221900,5,2,0,1,9,2020,0,98075
5550300175,Connecticut,221900,2,1,0,1,6,2003,2020,98126
1588600040,Connecticut,221900,2,1,0,1,6,2017,0,98117
7819000040,California,221900,4,1,0,1,7,2005,0,98133
1839920180,Connecticut,221900,3,1,0,1,7,2007,0,98034
2560803085,Connecticut,221900,3,1.5,0,1,7,2007,0,98198
6414100133,Connecticut,221900,3,1,0,2,7,2000,2017,98125
164000174,Connecticut,221900,3,1,0,1,7,2002,2020,98133
1118001201,California,221900,4,1,0,1,10,2004,0,98112
5104510720,Hawaii,221900,4,2,0,1,8,2003,2020,98038
3904910650,Connecticut,221900,3,2,0,1,8,2021,0,98029
9211500620,California,221900,3,1,0,1,7,2010,2019,98023
9211500620,California,221900,3,1,0,1,7,2010,2019,98023
6402710120,Florida,221900,3,2,0,1,7,2018,0,98055
1245001739,California,221900,3,1,0,1,7,2008,2019,98033
6817850040,Connecticut,221900,3,1,0,1,11,2016,0,98074
9839301165,California,221900,2,1.5,0,1,8,2009,2019,98122
1854900410,California,221900,4,2,0,1,8,2004,0,98074
2787700180,California,221900,3,1,0,1,7,2007,0,98059
1843130210,Florida,221900,3,2,0,1,7,2005,0,98042
205000450,Florida,221900,4,2,0,1,9,2018,0,98053
3626039279,Connecticut,221900,2,1,0,2,7,2000,2017,98103
3126049261,Connecticut,221900,3,1,0,1,6,2007,0,98103
8658303265,California,221900,3,1,0,1,6,2007,0,98014
2421059009,Connecticut,221900,3,1,0,1,8,2010,2019,98092
3111300040,Connecticut,221900,3,1,0,1,8,2002,2020,98177
1770000330,Connecticut,221900,4,1,0,1,7,2010,2019,98072
4174600264,Connecticut,221900,4,1,0,1,8,2001,2005,98108
822039025,Florida,221900,3,1.5,0,1,10,2018,0,98070
9521101065,California,221900,2,1,0,1,7,2019,0,98103
3244500158,California,221900,3,1,0,1,9,2017,0,98072
3603000410,Connecticut,221900,2,1,0,2,6,2000,2017,98198
7548300441,California,221900,2,1,0,1,6,2008,2019,98144
3034200142,Connecticut,221900,3,1,0,2,7,2000,2017,98133
8651611590,Florida,221900,4,2,0,2,10,2000,2017,98074
2978800120,Connecticut,221900,5,1,0,1,7,2006,0,98177
7011200515,California,221900,4,2,0,1,8,2006,0,98119
7199340620,Connecticut,221900,4,1,0,1,7,2011,2019,98052
7291700065,Connecticut,221900,4,1,0,1,7,2001,2005,98177
2129700142,Connecticut,221900,3,1,0,1,5,2003,2020,98019
318300040,California,221900,5,2,0,1,9,2018,0,98042
5101400871,Connecticut,221900,2,1,0,1,6,2001,2005,98115
2561360120,Connecticut,221900,3,1,0,1,7,2016,0,98052
293800120,California,221900,4,2,0,1,10,2018,0,98077
2595300155,California,221900,4,2,0,1,7,2018,0,98136
2853600155,California,221900,1,1,0,1,5,2011,2019,98126
4365200555,California,221900,3,1,0,1,7,2009,2019,98126
2473100790,California,221900,3,1,0,1,7,2006,0,98058
8019200925,California,221900,5,1.5,0,1,6,2019,0,98168
6071600450,Connecticut,221900,4,1,0,1,8,2003,2020,98006
5249803036,Connecticut,221900,3,1,0,1,7,2004,0,98118
3222069151,California,221900,3,1,0,1,7,2009,2019,98042
5561400610,Connecticut,221900,5,1,0,1,8,2017,0,98027
5700000905,California,221900,5,1,0,1,7,2008,2019,98144
3362401935,California,221900,4,2,0,1,7,2006,0,98103
2893000610,Connecticut,221900,3,1,0,1,7,2010,2019,98031
7856410411,California,221900,4,2,0,1,11,2004,0,98006
8156600155,California,221900,4,1.5,0,1,7,2007,0,98115
2560803248,California,221900,4,1,0,1,7,2010,2019,98198
1118001215,Connecticut,221900,3,1,0,2,9,2000,2017,98112
1437500035,Connecticut,221900,2,1.5,0,1,5,2017,0,98014
2124049229,Connecticut,221900,4,1,0,1,7,2003,2020,98108
7129304225,California,221900,4,2,0,1,7,2006,0,98118
7986400180,Connecticut,221900,3,1,0,1,7,2016,0,98107
809001970,Connecticut,221900,3,1.5,0,1,8,2017,0,98109
7979900145,Connecticut,221900,3,1,0,2,8,2000,2017,98155
3299600040,Florida,221900,3,2,0,1,9,2001,2005,98075
8651730580,Connecticut,221900,3,1,0,1,7,2011,2019,98034
1250201175,Arizona,221900,4,1,0,1,6,2003,2020,98144
8651510610,Connecticut,221900,3,1,0,1,8,2016,0,98074
7017200120,Connecticut,221900,2,1,0,1,6,2020,0,98133
9272201385,Arizona,221900,5,2,0,1,8,2010,2019,98116
518500210,Florida,221900,3,3,0,1,10,2008,2019,98056
3260000120,California,221900,3,1,0,1,7,2006,0,98005
7504030220,Connecticut,221900,4,1,0,1,10,2011,2019,98074
7972601885,Connecticut,221900,5,1,0,1,7,2001,2005,98106
2331300395,California,221900,4,1,0,1,8,2012,2019,98103
2597710450,Connecticut,221900,3,2,0,1,8,2017,0,98058
8122600145,California,221900,4,1,0,1,6,2005,0,98126
629000410,Connecticut,221900,3,1,0,1,7,2002,2020,98004
7202380120,Florida,221900,3,2,0,1,7,2005,0,98053
2926049437,Connecticut,221900,3,1.5,0,1,7,2009,2019,98133
9550202700,California,221900,2,1,0,1,6,2010,2019,98105
1231000458,California,221900,4,1.5,0,1,7,2008,2019,98118
9485930120,Connecticut,221900,3,1,0,1,8,2011,2019,98042
7923100410,Connecticut,221900,4,1,0,1,7,2006,0,98008
2571910210,Florida,221900,3,1,0,1,7,2018,0,98022
3395800155,Connecticut,221900,3,1,0,1,6,2009,2019,98146
9558040230,California,221900,4,2,0,1,9,2004,0,98058
7129302185,Connecticut,221900,2,1,0,1,6,2003,2020,98118
7841300230,Connecticut,221900,4,2,0,1,7,2017,0,98055
2768300650,California,221900,3,2,0,1,7,2018,0,98107
546000865,Connecticut,221900,3,1.5,0,1,7,2017,0,98117
7708300150,California,221900,3,1,0,1,8,2008,2019,98045
3709500180,Hawaii,221900,3,2,0,1,8,2003,2020,98011
9273200145,California,221900,3,2,0,1,10,2018,0,98116
2025700730,California,221900,3,1,0,1,7,2018,0,98038
2215500220,California,221900,4,1.5,0,1,7,2005,0,98115
3758900220,Hawaii,221900,4,2,0,1,10,2003,2020,98033
7229900925,California,221900,3,1,0,1,7,2006,0,98059
6632900084,Connecticut,221900,3,1.5,0,1,7,2001,2005,98155
7137300040,California,221900,5,3,0,1,8,2004,0,98144
222069029,Connecticut,221900,2,1,0,1,8,2010,2019,98038
7518503685,California,221900,2,1,0,1,7,2006,0,98117
7701930180,California,221900,4,2,0,1,10,2018,0,98058
5072420040,California,221900,3,1,0,1,8,2009,2019,98166
4058802300,Connecticut,221900,4,1,0,1,7,2001,2005,98178
5127100210,Connecticut,221900,6,2,0,1,7,2007,0,98059
6453300306,California,221900,1,2,0,1,7,2017,0,98106
4442800166,Georgia,221900,3,3,0,1,8,2009,2019,98117
8078490330,California,221900,3,2,0,1,8,2018,0,98022
2322069010,Florida,221900,5,2,0,1,10,2019,0,98038
9558021010,Hawaii,221900,4,2,0,1,8,2003,2020,98058
6700390230,California,221900,3,2,0,1,7,2018,0,98031
1841400150,California,221900,5,1,0,1,7,2005,0,98030
6873000150,Georgia,221900,2,3,0,1,7,2009,2019,98052
5710500230,Connecticut,221900,3,1,0,1,8,2008,2019,98027
9528102060,Connecticut,221900,2,1,0,1,7,2016,0,98115
2490200450,California,221900,4,1,0,1,8,2007,0,98136
4178500580,Connecticut,221900,4,2,0,1,7,2017,0,98042
4325700085,Connecticut,221900,3,1,0,1,7,2001,2005,98133
5606000120,Connecticut,221900,4,1,0,2,8,2000,2017,98105
5451220150,Connecticut,221900,4,2,0,1,9,2008,2019,98040
7954300620,Florida,221900,4,2,0,1,9,2001,2005,98056
2591010040,California,221900,2,1,0,1,7,2017,0,98033
3321079060,California,221900,3,1,0,1,7,2012,2019,98022
7229900145,California,221900,4,1.5,0,1,8,2004,0,98059
5710610790,Hawaii,221900,4,2,0,1,9,2003,2020,98027
937000220,Connecticut,221900,4,1.5,0,1,7,2003,2020,98198
7504001320,Connecticut,221900,3,1,0,1,9,2017,0,98074
3832710450,Connecticut,221900,4,1,0,1,7,2011,2019,98032
8567450180,Hawaii,221900,5,2,0,1,8,2003,2020,98019
4443801590,Arizona,221900,2,1,0,1,6,2011,2019,98117
7399200770,Connecticut,221900,3,1,0,1,8,2007,0,98055
8562740530,Hawaii,221900,4,2,0,1,9,2003,2020,98027
5592900230,California,221900,3,1,0,1,7,2002,2020,98056
3693900155,California,221900,6,1.5,0,1,7,2011,2019,98117
3782100155,Connecticut,221900,3,1,0,1,7,2001,2005,98155
104550580,Connecticut,221900,4,2,0,1,7,2017,0,98023
4365200620,Arizona,221900,3,1,0,1,6,2016,0,98126
226059161,Florida,221900,4,2,0,1,8,2019,0,98072
5316100220,Arizona,221900,4,2,0,1,8,2016,0,98112
1387300760,Connecticut,221900,3,1,0,1,7,2007,0,98011
2521059042,California,221900,5,1,0,1,7,2007,0,98092
7974200902,Connecticut,221900,4,1,0,1,8,2011,2019,98115
259600910,California,221900,5,1,0,1,7,2005,0,98008
4375700065,Connecticut,221900,3,1,0,2,7,2000,2017,98125
2473100330,California,221900,2,1,0,1,7,2006,0,98058
1523069095,Connecticut,221900,2,1,0,1,7,2006,0,98027
5101402428,Connecticut,221900,4,1,0,1,7,2009,2019,98115
1072100085,California,221900,3,1,0,2,7,2000,2017,98133
9322800230,Connecticut,221900,4,2,0,1,10,2016,0,98146
2695600455,Connecticut,221900,2,1,0,1,7,2002,2020,98126
8946400210,Florida,221900,3,2,0,1,8,2001,2005,98072
1523069197,California,221900,3,1,0,1,7,2017,0,98027
8078420230,Connecticut,221900,3,2,0,1,8,2017,0,98074
2723069052,Connecticut,221900,3,1.5,0,1,8,2010,2019,98027
9297300395,California,221900,3,1.5,0,1,7,2017,0,98126
1428000970,Connecticut,221900,3,1,0,1,7,2016,0,98053
1774000720,California,221900,3,1,0,1,7,2006,0,98072
2826049106,Florida,221900,3,2,0,1,8,2005,0,98125
2113700205,Arizona,221900,4,1.5,0,1,6,2016,0,98106
1036450360,Florida,221900,4,2,0,1,8,2001,2005,98034
714000155,Connecticut,221900,3,1,0,1,7,2006,0,98105
686800065,Connecticut,221900,3,1,0,1,9,2001,2005,98004
5323100120,California,221900,3,2,0,1,8,2010,2019,98116
8658300455,Connecticut,221900,3,1,0,1,6,2010,2019,98014
2202500150,Connecticut,221900,3,1,0,1,7,2001,2005,98006
258100040,California,221900,3,1,0,1,7,2006,0,98177
4027700021,California,221900,5,2,0,1,8,2014,0,98155
9828701747,Connecticut,221900,3,1,0,2,6,2000,2017,98112
1523049207,Connecticut,221900,4,1,0,1,7,2001,2005,98168
1523049207,Connecticut,221900,4,1,0,1,7,2001,2005,98168
2131701075,California,221900,3,1.5,0,1,8,2018,0,98019
1794500870,California,221900,3,1.5,0,1,7,2007,0,98119
6383000790,Connecticut,221900,4,1,0,1,8,2002,2020,98117
723049448,California,221900,3,1,0,1,7,2002,2020,98146
5093300325,Connecticut,221900,4,2,0,1,11,2017,0,98040
7547300120,Connecticut,221900,2,1,0,1,7,2001,2005,98106
2473000720,Connecticut,221900,4,1,0,1,8,2006,0,98058
7697800040,Connecticut,221900,4,1,0,1,8,2011,2019,98011
1442860120,California,221900,4,2,0,1,8,2017,0,98058
9542800610,Connecticut,221900,4,2,0,1,7,2010,2019,98023
6003501400,California,221900,3,1,0,1,7,2004,0,98102
5493100366,California,221900,5,2,0,1,11,2010,2019,98004
6681500205,Connecticut,221900,4,1,0,1,7,2004,0,98199
2594200230,Connecticut,221900,2,1,0,1,7,2001,2005,98136
624110450,Connecticut,221900,4,2,0,1,10,2021,0,98077
2768100180,Florida,221900,4,2,0,1,8,2005,0,98107
9406700180,Florida,221900,4,2,0,1,9,2005,0,98038
2122059077,Connecticut,221900,2,1,0,2,7,2000,2017,98042
624110610,Connecticut,221900,4,1,0,1,10,2017,0,98077
3575302245,Georgia,221900,3,2,0,1,8,2019,0,98074
2287600040,California,221900,4,1,0,1,9,2002,2020,98177
2026049183,Florida,221900,2,3,0,2,8,2000,2017,98125
216500040,California,221900,3,2,0,1,7,2005,0,98168
6705800040,Connecticut,221900,2,1,0,1,9,2017,0,98011
9266701115,Connecticut,221900,2,1,0,1,7,2002,2020,98103
3811000180,Connecticut,221900,4,2,0,1,8,2011,2019,98053
1561900180,Connecticut,221900,3,2,0,1,9,2017,0,98031
3432500760,California,221900,3,1.5,0,1,7,2017,0,98155
7465900205,Arizona,221900,4,1.5,0,1,7,2011,2019,98116
6629300120,Connecticut,221900,3,1,0,1,7,2001,2005,98133
3026059011,Connecticut,221900,3,2,0,1,10,2021,0,98034
822069029,California,221900,3,1,0,1,8,2004,0,98038
9826701490,Connecticut,221900,5,2,0,1,6,2016,0,98122
4137020360,Connecticut,221900,3,2,0,1,8,2017,0,98092
1115700040,Connecticut,221900,5,1,0,1,8,2010,2019,98006
1061400180,California,221900,3,1,0,1,7,2004,0,98056
820079081,Florida,221900,4,2.5,0,1,9,2006,0,98022
2524069072,California,221900,3,1,0,1,6,2012,2019,98027
9521101520,California,221900,2,1,0,1,8,2010,2019,98103
5016002240,Connecticut,221900,3,2,0,1,10,2016,0,98112
424069010,Connecticut,221900,4,2,0,1,8,2011,2019,98075
5104540610,Florida,221900,4,2,0,1,9,2006,0,98038
8567300150,Connecticut,221900,4,1,0,1,9,2016,0,98038
2976800749,California,221900,4,1,0,1,6,2002,2020,98178
7015200790,Connecticut,221900,3,1.5,0,1,7,2006,0,98119
2770604104,Connecticut,221900,3,2,0,1,8,2007,0,98119
1624049092,Arizona,221900,2,1,0,1,6,2011,2019,98108
8078570410,Connecticut,221900,3,2,0,1,7,2017,0,98031
7974200456,Georgia,221900,5,2,0,1,10,2009,2019,98115
752000035,Florida,221900,4,2,0,1,9,2006,0,98125
3262300322,Connecticut,221900,4,1,0,1,9,2016,0,98039
5412300410,Connecticut,221900,3,1,0,1,6,2012,2019,98030
4013200145,California,221900,3,1,0,1,7,2002,2020,98001
2623039018,California,221900,4,1.5,1,1,6,2017,0,98166
8122100650,California,221900,2,1,0,1,6,2021,0,98126
1005000220,California,221900,2,1,0,1,7,2012,2019,98118
1023089096,Connecticut,221900,3,1,0,1,7,2001,2005,98045
1392800035,California,221900,2,1,0,1,7,2019,0,98126
1523069072,California,221900,3,2,0,1,8,2010,2019,98027
519000043,Georgia,221900,3,2,0,1,8,2019,0,98122
475000975,California,221900,4,2,0,1,7,2006,0,98107
4142450040,California,221900,3,2,0,1,7,2004,0,98038
2824059043,California,221900,3,1,0,1,7,2006,0,98056
8558600085,Connecticut,221900,4,1,0,1,7,2010,2019,98055
8649400410,Connecticut,221900,3,1.5,0,1,7,2007,0,98014
2523089025,Georgia,221900,3,1.5,0,1,10,2020,0,98045
9512500720,California,221900,5,1,0,1,7,2007,0,98052
2461900760,California,221900,3,1,0,1,7,2010,2019,98136
2877104196,California,221900,3,1,0,1,8,2021,0,98103
2493200325,California,221900,4,1,0,1,7,2002,2020,98136
5210200410,California,221900,5,1,0,1,9,2002,2020,98115
1954700410,California,221900,4,2.5,0,1,9,2017,0,98112
9253900210,Florida,221900,3,2,0,1,9,2019,0,98008
984000450,California,221900,3,1,0,1,7,2007,0,98058
993002247,California,221900,3,3,0,1,8,2004,0,98103
7517500610,Florida,221900,3,3,0,2,8,2000,2017,98103
3438500981,Connecticut,221900,2,1,0,1,6,2007,0,98106
2011400021,Connecticut,221900,5,1.5,0,1,8,2002,2020,98198
4038100360,California,221900,3,1,0,1,7,2002,2020,98008
2028700360,Connecticut,221900,3,1,0,1,7,2017,0,98117
9144100035,Connecticut,221900,3,1,0,2,7,2000,2017,98117
8665050530,Florida,221900,3,2,0,1,8,2019,0,98029
5425700205,California,221900,4,1,0,1,9,2004,0,98039
7399100040,Connecticut,221900,3,2,0,1,8,2006,0,98055
7809200035,Connecticut,221900,2,1,0,1,7,2002,2020,98056
1825069072,Georgia,221900,3,2,0,1,11,2020,0,98074
2524049318,Florida,221900,4,2,0,2,11,2000,2017,98040
7527200360,Connecticut,221900,3,1,0,1,8,2011,2019,98075
3041700035,Connecticut,221900,3,1,0,1,7,2011,2019,98033
625049318,Connecticut,221900,4,1,0,1,7,2001,2005,98103
6071400360,Connecticut,221900,4,1,0,1,8,2003,2020,98006
8127700720,Georgia,221900,4,2,0,1,9,2009,2019,98199
1402650360,California,221900,3,2,0,1,8,2017,0,98058
3277800845,California,221900,3,1,0,1,7,2006,0,98126
2771603050,California,221900,3,1.5,0,1,8,2018,0,98199
1068000150,California,221900,4,2,0,1,11,2018,0,98199
126039213,California,221900,2,1,0,1,6,2007,0,98177
7537300210,California,221900,2,1.5,0,1,7,2008,2019,98115
764000155,Connecticut,221900,4,1.5,0,2,9,2000,2017,98022
7454000555,Connecticut,221900,2,1,0,1,6,2002,2020,98126
2215500205,California,221900,3,1,0,1,7,2005,0,98115
3013300085,Connecticut,221900,4,2.5,0,1,8,2001,2005,98136
3760500222,California,221900,3,1.5,0,1,9,2004,0,98034
6145601312,Florida,221900,3,3,0,2,7,2000,2017,98133
3750605674,Florida,221900,3,1,0,1,8,2005,0,98001
1001200035,Connecticut,221900,3,1.5,0,1,7,2001,2005,98188
2768300736,Florida,221900,3,2,0,1,7,2008,2019,98107
5255300150,California,221900,3,1,0,1,7,2004,0,98011
5015001215,Georgia,221900,4,2,0,1,10,2020,0,98112
4219400580,California,221900,4,2,0,1,9,2019,0,98105
6151800612,California,221900,4,1,0,1,6,2009,2019,98010
7893207510,Connecticut,221900,3,1,0,1,7,2008,2019,98198
8899200720,Connecticut,221900,3,1,0,1,7,2008,2019,98055
7167000040,California,221900,4,2,0,1,10,2004,0,98010
7167000040,California,221900,4,2,0,1,10,2004,0,98010
7771300035,Connecticut,221900,4,1,0,1,7,2008,2019,98133
7967700530,Connecticut,221900,3,1,0,1,7,2012,2019,98032
6669150790,Connecticut,221900,3,1,0,1,7,2011,2019,98031
1921059213,Connecticut,221900,5,1,0,1,7,2002,2020,98002
723049533,Connecticut,221900,4,1,0,2,6,2000,2017,98146
797000276,California,221900,2,1,0,1,7,2004,0,98168
6381500720,Connecticut,221900,4,1.5,0,1,7,2004,0,98125
3812400789,Connecticut,221900,3,1,0,1,7,2002,2020,98118
3451000206,Connecticut,221900,3,1,0,1,7,2008,2019,98146
8165501540,Connecticut,221900,2,2,0,1,8,2007,0,98106
3131201563,Connecticut,221900,2,1.5,0,1,6,2003,2020,98105
6813600365,Connecticut,221900,4,1,0,1,7,2017,0,98103
1822039138,Connecticut,221900,2,2,1,1,8,2010,2019,98070
4443800555,Connecticut,221900,3,1,0,1,8,2004,0,98117
627300145,Florida,221900,1,1,0,1,9,2008,2019,98004
9133600120,Florida,221900,3,2,0,2,8,2000,2017,98055
2354300910,Connecticut,221900,4,1,0,1,6,2003,2020,98027
6917700665,Connecticut,221900,2,1,0,1,7,2003,2020,98199
7214710210,Connecticut,221900,4,2,0,1,8,2010,2019,98077
2649500155,California,221900,5,2,0,1,7,2019,0,98033
3343301385,Florida,221900,3,2,0,1,9,2001,2005,98006
1237500720,Connecticut,221900,3,1,0,1,7,2004,0,98052
1724069043,Connecticut,221900,3,2,0,1,8,2017,0,98075
8682210650,Florida,221900,2,1,0,1,8,2002,2020,98053
2025049025,California,221900,4,1,0,1,7,2008,2019,98102
7883605695,Arizona,221900,3,1,0,1,7,2016,0,98108
2120069003,California,221900,3,1,0,1,6,2018,0,98022
7852130720,Florida,221900,3,2,0,1,7,2002,2020,98065
3832060120,Florida,221900,4,2,0,1,7,2008,2019,98042
4356200120,California,221900,1,1,0,1,6,2010,2019,98118
4073200124,Connecticut,221900,2,1,0,1,7,2009,2019,98115
2113700790,Connecticut,221900,3,1,0,1,7,2001,2005,98106
9274202620,California,221900,3,1.5,0,1,8,2018,0,98116
2026049124,Connecticut,221900,3,3,0,1,8,2007,0,98125
1828000760,California,221900,3,1,0,1,7,2007,0,98052
6187700175,Connecticut,221900,3,1,0,2,7,2000,2017,98155
6371500040,California,221900,3,1.5,0,1,7,2017,0,98116
8929000040,California,221900,3,2,0,1,8,2014,0,98029
2970800145,California,221900,3,1,0,1,7,2009,2019,98166
8588000610,California,221900,3,1,0,1,7,2002,2020,98003
3905080870,Florida,221900,3,2,0,1,8,2018,0,98029
2457200040,California,221900,3,1,0,1,7,2002,2020,98056
3971700580,Connecticut,221900,3,1,0,1,7,2004,0,98155
7304300760,Connecticut,221900,3,1,0,1,6,2007,0,98155
5561720180,Connecticut,221900,3,1,0,1,7,2012,2019,98031
1370801565,California,221900,4,2,0,1,10,2018,0,98199
1822350180,Connecticut,221900,3,2,0,1,7,2016,0,98034
1310900610,California,221900,4,2,0,1,8,2006,0,98032
9285800330,Connecticut,221900,3,2.5,0,1,8,2010,2019,98126
6620400205,Connecticut,221900,2,1,0,1,6,2009,2019,98168
1644510040,Florida,221900,4,2,0,1,9,2006,0,98056
6151800606,California,221900,3,1,0,1,6,2008,2019,98010
5245600120,Connecticut,221900,3,1,0,1,7,2001,2005,98148
8951900065,Connecticut,221900,3,1,0,1,7,2001,2005,98028
226039186,Connecticut,221900,3,1,0,2,6,2000,2017,98177
3558900450,Connecticut,221900,4,1,0,1,7,2007,0,98034
3179100790,Connecticut,221900,2,1,0,1,8,2007,0,98105
9808590210,California,221900,4,1,0,1,10,2017,0,98004
1781500220,Connecticut,221900,3,2,0,1,9,2004,0,98126
3126049052,California,221900,4,1,0,1,7,2004,0,98103
8677900120,Connecticut,221900,3,1,0,1,7,2001,2005,98034
5408100035,Connecticut,221900,3,1.5,0,1,7,2001,2005,98125
3827600040,California,221900,3,2,0,1,9,2018,0,98008
